Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,1.2417743427630053e-05,50,0.0,0.4,,13,23,0.009091659457747734,0.05489932175170291,0.00024835486855260104,1.2417743427630053e-05,0.02835682133201842
0,1.2323317443137447e-05,51,0.0,0.4,,13,63,0.009159149070584342,0.05340862332418947,0.0002464663488627489,1.2323317443137444e-05,0.02814119272067193
0,1.2019774204395591e-05,52,0.0,0.4,,13,513,0.009346364515418636,0.04465186280596993,0.0002403954840879118,1.2019774204395591e-05,0.027448029632087513
0,1.1876837899712063e-05,53,0.0,0.4,,13,5013,0.009441661913713428,0.02637871080924376,0.00023753675799424132,1.1876837899712067e-05,0.027121624172239546
0,1.2001425738872498e-05,54,0.0,0.5,,13,13,0.009663867206620616,0.054092122750169086,0.00024002851477744993,1.2001425738872496e-05,0.027406129574996833
0,1.1993242256884876e-05,55,0.0,0.5,,13,15,0.009671179098954394,0.05397669596441035,0.00023986484513769746,1.1993242256884873e-05,0.027387441997986626
0,1.1962778215022524e-05,56,0.0,0.5,,13,23,0.009696610296889587,0.05353409040295164,0.0002392555643004505,1.1962778215022525e-05,0.02731787514011295
0,1.1847082665635053e-05,57,0.0,0.5,,13,63,0.00977930041132298,0.05163894938833281,0.00023694165331270106,1.1847082665635053e-05,0.027053675928556488
0,1.15184625724654e-05,58,0.0,0.5,,13,513,0.009988760719242352,0.04124563205171666,0.00023036925144930792,1.1518462572465396e-05,0.026303248016880616
0,1.1386129138576916e-05,59,0.0,0.5,,13,5013,0.01008177559054371,0.021141813226253706,0.0002277225827715383,1.1386129138576915e-05,0.026001054984555717
0,1.161651246171532e-05,60,0.0,0.6,,13,13,0.010201971844352668,0.052966492577300725,0.00023233024923430642,1.1616512461715321e-05,0.026527152078620036
0,1.160664817264386e-05,61,0.0,0.6,,13,15,0.010210791551992048,0.05282340779028657,0.00023213296345287718,1.160664817264386e-05,0.02650462625624361
0,1.156992402040864e-05,62,0.0,0.6,,13,23,0.01024133902974446,0.052277198333297595,0.00023139848040817275,1.1569924020408637e-05,0.026420763980494946
0,1.1433802876150648e-05,63,0.0,0.6,,13,63,0.010338889704005054,0.049978538959258,0.00022867605752301297,1.1433802876150648e-05,0.026109921435733947
0,1.1087166320911388e-05,64,0.0,0.6,,13,513,0.010566763869471568,0.03808307672174712,0.00022174332641822776,1.1087166320911388e-05,0.02531835162102873
0,1.0963805980563668e-05,65,0.0,0.6,,13,5013,0.010657480655627053,0.01638335654022177,0.00021927611961127333,1.0963805980563667e-05,0.025036649301192274
0,1.1277413041368415e-05,66,0.0,0.7,,13,13,0.010695254234721537,0.05192377481266418,0.00022554826082736825,1.1277413041368412e-05,0.02575279386026832
